"Training",5700,"EDUERL10WILLC7082EE9073","Unassigned","Unassigned","Unassigned","Distributed","Distributed","N/A","N/A","Training"
"Distributed Database Tools",5701,"E637773CDN1226","ENTERPRISE DBA","ENTERPRISE DBA FOR SYBASE","Data Management","Distributed","Unix","Data","Database Tools And Utilities","DB Management"
"N/A",5702,"3278805USVD3CD1449","Unassigned","UNKNOWN","Unassigned","Distributed","Distributed","N/A","N/A","N/A"
"Service Desk",5703,"U308150HESVDX2125","Unassigned","Service Desk - Unassigned","Issue Management","Distributed","Unix","Network","Change And Configuration Management","Service Support"
"AntiSpyware",5704,"ETRPP59412MSF0HEH3759","Unassigned","Unassigned","Unassigned","Distributed","Distributed","Security","Secure Content Management","Threat Management"
"Message Manager \"Ilumin\"",5705,"MM5913EPCMSFS1116","Msge Mgr","Msge Mgr Sprvisn Financial Svc","Governance","Distributed","Windows","Storage","Backup And Archive Software","Storage Information Management"
"COOL Xtras Webview",5706,"2E71685CPCMH4839","2E CHANGE","2E CHANGE MANAGEMENT","Unassigned","Distributed","OS/400","Development","Unified Development Environments","Products - Dist & Testing Tools"
"AntiSpyware",5707,"ETRPPL50152678DCN9284","Unassigned","Unassigned","Threat Management","Distributed","Distributed","Security","Secure Content Management","Threat Management"
"BrightStor SAN Manager",5708,"BSSNMG01300D6374N18619","Unassigned","Unassigned","Unassigned","Distributed","Distributed","N/A","N/A","Storage Resource Management"
"TPX",5709,"VMAN92610.3684","VMAN ACC","VMAN ACC OPT","Unassigned","Mainframe","MVS","Security","IAM","Products - MF Misc"
"Desktop DNA",5710,"UNIDSKDNA110E0115360096535","Unassigned","Unassigned","Change Management","Distributed","Unix","Network","Change And Configuration Management","Desktop & Server Management / Asset Management"
"N/A",5711,"ICB6788201000968611","Unassigned","UNKNOWN","Unassigned","Distributed","Distributed","N/A","N/A","N/A"
"ARCserve Backup",5712,"BEBSQL203679WS.1007854","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"SSA",5713,"MN-W8027STS.09874","MP/NET NET","MP/NET NET WEB SERVER","Unassigned","Distributed","Windows","N/A","N/A","SSA"
"Clarity",5714,"NCS903710TM5434","Unassigned","Clarity PPM - Unassigned","Project Management","Distributed","Distributed","N/A","N/A","Project Portfolio Management"
"ARCserve Backup",5715,"BABWBR11537100F6006","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"Distributed Database Tools",5716,"DVMBAS990729166615883","DBVISION ","DBVISION  FOR SQL SERVER","Data Management","Distributed","Multi Platform","Data","Database Tools And Utilities","DB Management"
"N/A",5717,"ARB30069281BAS0661W3257","Unassigned","UNKNOWN","Unassigned","Distributed","Distributed","N/A","N/A","N/A"
"2E",5718,"K2EB9784UAS044256","ALLFUSION 2E","ALLFUSION 2E R8.1","Unassigned","Distributed","Other","Development","Unified Development Environments","Products - Dist & Testing Tools"
"Distributed Database Tools",5719,"GMRU7925C00N4146","Unassigned","Unassigned","Data Management","Distributed","Distributed","Data","Database Tools And Utilities","DB Management"
"Repository",5720,"REPVIC4745P2900025318","REPOSITORY MF","REPOSITORY MF EXCHG VISUAL C++","Unassigned","Mainframe","MVS","Tools","Othr Programmer Dvlpment Tools","Products - MF Misc"
"ARCserve Backup",5721,"BABWUP4925TR29001459","BrightStor ARCserve","BrightStor ARCserve Backup Version 9 Agent for Open Files on Windows Upgrade From Any Previous Versi","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"AntiVirus",5722,"ET9950INRA3179","Unassigned","Unassigned","Threat Management","Distributed","Distributed","Security","Secure Content Management","Threat Management"
"N/A",5723,"BPWI1792130N48014","Unassigned","UNKNOWN","Unassigned","Distributed","Distributed","N/A","N/A","N/A"
"Ingres",5724,"IN2C1.0140852CP43003258","INGRES II","INGRES II EMBEDDED COBOL NATV","Unassigned","Distributed","Unix","Data","Rdbms And Ordbms","Misc Products/Corporate"
"AntiSpyware",5725,"ETRPP5028328R11CP4M5434","Unassigned","Unassigned","Threat Management","Distributed","Distributed","Security","Secure Content Management","Threat Management"
"ARCserve Backup",5726,"BABWBR1727UE1157451","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"AntiVirus",5727,"ETRAV7101BPU3261REM2054","Unassigned","Unassigned","Threat Management","Distributed","Distributed","Security","Secure Content Management","Threat Management"
"ARCserve Backup",5728,"BABWBR6359MG13638","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"Netmaster",5729,"SLM7932TGS9378","NETMASTER MANAGEMENT","NETMASTER MANAGEMENT SERVICES","Network Management","Mainframe","MVS","Network","Network And Service Management","Network Management"
"Top Secret",5730,"T1828BRO8432","TOP SECRET","TOP SECRET WORKSTATION","Security Management","Distributed","Windows","Security","IAM","Security Management Mainframe"
"Total Protection",5731,"CAASB1151NGVMR19877","Unassigned","Unassigned","Unassigned","Distributed","Distributed","N/A","N/A","Small and Medium Business"
"Unicenter for OpenVMS",5732,"TN67220GVMA1443","UNICENTER TNG","UNICENTER TNG OPENVMS AGENT","Unassigned","Distributed","OpenVMS","Network","Network And Service Management","Products - Dist & Testing Tools"
"AntiVirus",5733,"ETREZAV70V2SM02249TWK17885","Unassigned","Unassigned","Unassigned","Distributed","Distributed","Security","Secure Content Management","Threat Management"
"COOL Teamwork",5734,"T6994EUWKE4880","TEAMWORK ENSEMBLE","TEAMWORK ENSEMBLE SYSTEM UNDERSTAND","Unassigned","Distributed","Multi Platform","Development","Unified Development Environ","Products - Dist & Testing Tools"
"Desktop DNA",5735,"UDNAE1995NUR7841","Unassigned","Unassigned","Change Management","Distributed","Unix","Network","Change & Configuration Mgt.","Desktop & Server Management / Asset Management"
"Ingres",5736,"IN75991G3950","OPENINGRES","OPENINGRES PRECOMPILER","Unassigned","Distributed","Unix","Data","Rdbms And Ordbms","Misc Products/Corporate"
"Patch Management",5737,"UPTMEUR0590111960208485","Unassigned","Unassigned","Change Management","Distributed","Distributed","N/A","N/A","Desktop & Server Management / Asset Management"
"eTrust Internet Security Suite",5738,"ETRISS106721RC8090","Unassigned","Unassigned","Unassigned","Distributed","Distributed","Security","Secure Content Management","Threat Management"
"CoolGen",5739,"GENR7202AB11C8145","GEN CANAM","GEN CANAM REPORT COMPOSER WEB GEN","Unassigned","Distributed","Multi Platform","Development","Unified Development Environ","Products - Gen Group"
"AntiVirus",5740,"EAV71BA72291B11S4223","Unassigned","Unassigned","Threat Management","Distributed","Distributed","Security","Secure Content Management","Threat Management"
"ARCserve Backup",5741,"GMRXCRWB16567AS7722","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"ARCserve Backup",5742,"BA30590B4794","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"IDMS",5743,"IDMBMP0066777TD016584","IDMS/DBOMP","IDMS/DBOMP TRANSPARENCY","Unassigned","Mainframe","VSE","Data","Pre And Post-Relational DBMS","Products - Gen Group"
"Total Protection",5744,"OPT20071630555TD016279","Unassigned","Unassigned","Unassigned","Distributed","Distributed","N/A","N/A","Small and Medium Business"
"Storage Resource Management (SRM)",5745,"SRMSYB5396197552545","SRM OPT","SRM OPT FOR SYBASE UNIX","Unassigned","Distributed","Unix","Storage","SRM","Storage Resource Management"
"N/A",5746,"I00094341RE74282","Unassigned","UNKNOWN","Unassigned","Distributed","Distributed","N/A","N/A","N/A"
"AntiSpyware",5747,"GMR2783RAVET5985","Unassigned","Unassigned","Threat Management","Distributed","Distributed","Security","Secure Content Management","Threat Management"
"AntiVirus",5748,"ETR8999SAV71385","Unassigned","Unassigned","Unassigned","Distributed","Distributed","Security","Secure Content Management","Threat Management"
"Advantage Data Transformer",5749,"DTADS9915006PV5267","ADT/ADTEME ADDITIONAL","ADT/ADTEME ADDITIONAL SERVER","Unassigned","Distributed","Unix","Data","Data Movement And Replication Software","Business Process Modeling"
"AntiVirus",5750,"ETRAVE805135DA06PU2864","Unassigned","Unassigned","Threat Management","Distributed","Distributed","Security","Secure Content Management","Threat Management"
"Panaudit",5751,"PEZD5447UAT8823","PANAUDIT PLUS","PANAUDIT PLUS EZTP DATACOM","Unassigned","Mainframe","MVS","Development","Unified Development Environments","Products - MF Misc"
"Patch Management",5752,"U3521P115C2176","Unassigned","Unassigned","Change Management","Mainframe","VSE","Network","Change And Configuration Management","Desktop & Server Management / Asset Management"
"ARCserve Backup",5753,"BABWAP370000115S5492","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"Alexandria",5754,"SMXDS555505328RI06865","ALEXANDRIA ORACLE","ALEXANDRIA ORACLE SAP PM A","Unassigned","Distributed","Unix","Storage","Backup And Archive Software","Products - Dist & Testing Tools"
"OpenRoad",5755,"INGDR866359I09923","OPENROAD DRIVER","OPENROAD DRIVER TO INGRES","Unassigned","Distributed","Unix","Development","Unified Development Environments","Products - Dist & Testing Tools"
"Jobtrac",5756,"JOBWKS056363B95780","JOBTRAC WORKSTATION","JOBTRAC WORKSTATION OPTION","Unassigned","Distributed","Windows","Network","Job Scheduling","Job Management"
"ARCserve Backup",5757,"BAB6985UR1L1953","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"ARCserve Backup",5758,"BABNU3574UTRR115645","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"BrightStor Enterprise Backup",5759,"EBU8675BR11TRO2186","ENT BACKUP","ENT BACKUP TAPE RAID OPTION","Unassigned","Distributed","Windows","Storage","Backup And Archive Software","Storage Recovery Management"
"ARCserve Backup",5760,"BABWB9736ER1112876","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"EPIC",5761,"E9862RLEUP4656","EPIC/CMS","EPIC/CMS BACKUP","Unassigned","Mainframe","VM","Storage","SRM","Products - MF Misc"
"eTrust Intrusion Detection",5762,"ETRID3300IUR5160WLEU4904","Unassigned","Unassigned","Unassigned","Distributed","Distributed","Security","Intrusion Detection And Firewall","Threat Management"
"Spectrum",5763,"NTW76751AOS7655","SPCTR SNGL","SPCTR SNGL CNCRNT USE LIC SVC","Network Management","Distributed","Multi Platform","Network","Network And Service Management","Network Management"
"Sort",5764,"SORTSR0018523EAO4531","SORT WITH","SORT WITH SRAM    ACC OPT","Unassigned","Mainframe","VSE","Systems","Other System Software","Products - MF Misc"
"Storage Optimization and Compliance",5765,"GMRBHSMSRV115E4028P9814","Unassigned","Unassigned","Unassigned","Distributed","Distributed","N/A","N/A","Storage Information Management"
"Training",5766,"EDUTCUBSTPP6919A8162","TCU PURCHASE","TCU PURCHASE PREPAY - BRIGHTSTOR","Unassigned","Distributed","Multi Platform","N/A","N/A","Training"
"TPX",5767,"TPXA5636LC7176","TPX VM","TPX VM ACL/E OPTION","Unassigned","Mainframe","VM","Security","IAM","Products - MF Misc"
"TCPaccess",5768,"SL28481T3639","SOLVE:TCPACCESS FAULT","SOLVE:TCPACCESS FAULT TOLERANT","Unassigned","Mainframe","MVS","Network","Network And Service Management","Products - MF Misc"
"System Scheduler",5769,"SYSCES0013655XLP8141","SYSTEM/SCHEDULER VSE-ESA","SYSTEM/SCHEDULER VSE-ESA OPT","Unassigned","Mainframe","VSE","Network","Job Scheduling","Products - MF Misc"
"Spectrum",5770,"SPGX8751050LP95845","SPECTROGRAPH XSIGHT","SPECTROGRAPH XSIGHT 5 LIC PACK","Network Management","Distributed","Multi Platform","Network","Network And Service Management","Network Management"
"VISION:Journey",5771,"VSNJIF09858BLD509339","VISION:JOURNEY-INFORM","VISION:JOURNEY-INFORM","Unassigned","Distributed","PC/DOS","Access","End-User Query, Reporting And Analysis Tools","Products - MF Misc"
"ARCserve Backup",5772,"BAB3923RLD11209","Unassigned","Unassigned","Backup Management","Distributed","Unix","Storage","Backup And Archive Software","Storage Recovery Management"
"Total Protection",5773,"CASER3782JV5521","Unassigned","Unassigned","Unassigned","Distributed","Distributed","Systems","Other System Software","Small and Medium Business"
"ARCserve Backup",5774,"BABWBR111FJ347900224485","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"Endevor",5775,"ENDBEP02105HO021414","ENDEVOR CM","ENDEVOR CM BASE + EXT PROC","Change Management","Mainframe","MVS","Life-Cycle","Software Configuration Management","Enterprise Change Management"
"Harvest",5776,"CCCH3309EZOP7711","HARVEST CM","HARVEST CM W/OPENMAKE FIXED","Change Management","Distributed","Linux","Life-Cycle","Software Configuration Management","Enterprise Change Management"
"Easytrieve",5777,"E4803HOP1ZE4010","EASYTRIEVE PLUS","EASYTRIEVE PLUS ESP TSO","Unassigned","Mainframe","MVS","Tools","Othr Programmer Dvlpment Tools","Products - MF Output/Easytrieve"
"Harvest",5778,"CCCH9298NGOP107859","Unassigned","Unassigned","Change Management","Distributed","Distributed","N/A","N/A","Enterprise Change Management"
"ARCserve Backup",5779,"BABWBN2900N581029G55636","BrightStor ARCserve","BrightStor ARCserve Backup Version 9 Disaster Recovery Option for Windows - German","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"N/A",5780,"BABWBN258140NFA906857","Unassigned","UNKNOWN","Unassigned","Distributed","Distributed","N/A","N/A","N/A"
"ARCserve Backup",5781,"ARU61047007530LANNFA6404","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"N/A",5782,"L7822OAN-8874","Unassigned","UNKNOWN","Unassigned","Distributed","Distributed","N/A","N/A","N/A"
"Visual Express",5783,"HO4483110S8779","VISUAL EXPRESS/HOST","VISUAL EXPRESS/HOST SERVER","Unassigned","Mainframe","MVS","Access","End-User Query, Reporting And Analysis Tools","Products - Gen Group"
"ARCserve Backup",5784,"BABWCU19928UWL1001388","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"Unicenter Job Management for OpenVMS",5785,"U692301WLM1088","Unassigned","Unassigned","Unassigned","Mainframe","VSE-OR-MVS","N/A","N/A","Products - Dist & Testing Tools"
